,client_id,monetary,recency,frequency,age,education,gender
2841,943_id,14,34,19,26.0,high school,female
2842,12452_id,25,493,272,26.0,high school,female
2843,19859_id,98,3132,8895,26.0,high school,male
2844,13729_id,23,512,313,26.0,high school,male
2845,18240_id,63,995,1222,24.0,master,female
2846,1361_id,14,101,19,24.0,master,female
2847,13533_id,26,480,310,24.0,master,male
2848,8237_id,20,315,146,25.0,master,male
2849,17519_id,49,622,886,25.0,master,female
2850,9488_id,20,351,200,24.0,master,male
2851,578_id,14,62,14,24.0,master,male
2852,9085_id,20,338,175,25.0,master,male
2853,5630_id,17,229,113,24.0,master,male
2854,12678_id,26,532,272,24.0,master,male
2855,10042_id,20,402,223,25.0,master,male
2856,1396_id,13,122,16,24.0,master,male
2857,6501_id,18,312,70,25.0,master,female
2858,5368_id,17,238,55,24.0,master,female
2859,2304_id,14,150,27,25.0,master,female
2860,2439_id,14,142,31,25.0,master,male
2861,2401_id,14,109,22,24.0,master,female
2862,11243_id,20,342,159,25.0,master,female
2863,16714_id,35,690,876,25.0,master,male
2864,3273_id,15,218,51,24.0,master,female
2865,10087_id,21,405,238,24.0,master,female
2866,8111_id,20,268,120,24.0,master,female
2867,12321_id,22,402,240,24.0,master,male
2868,4069_id,15,184,63,25.0,master,male
2869,8244_id,19,296,112,24.0,master,male
2870,4614_id,16,229,69,25.0,master,male
2871,16857_id,42,686,582,24.0,master,male
2872,5569_id,15,175,40,24.0,master,female
2873,10441_id,20,375,165,24.0,master,male
2874,19288_id,80,2037,6464,25.0,master,male
2875,19341_id,70,1762,7093,25.0,master,female
2876,14035_id,26,521,301,24.0,master,female
2877,6544_id,18,286,71,24.0,master,male
2878,2783_id,12,118,32,25.0,master,female
2879,11659_id,26,450,265,24.0,master,female
2880,6118_id,17,306,122,24.0,master,female
2881,11137_id,19,398,183,24.0,master,male
2882,19275_id,71,1887,6717,24.0,master,male
2883,14087_id,25,573,267,24.0,master,male
2884,11252_id,19,450,198,24.0,master,female
2885,19485_id,72,2054,6452,24.0,master,female
2886,16623_id,45,607,664,25.0,master,male
2887,1668_id,12,121,37,25.0,master,male
2888,1083_id,14,23,14,24.0,master,female
2889,463_id,13,87,14,24.0,master,female
2890,3316_id,17,214,44,25.0,master,male
2891,4136_id,18,201,57,25.0,master,male
2892,16942_id,40,608,696,25.0,master,female
2893,9256_id,21,464,153,24.0,master,female
2894,12237_id,26,418,252,24.0,master,female
2895,3833_id,18,179,48,25.0,master,male
2896,9063_id,19,467,190,25.0,master,male
2897,9783_id,19,385,183,25.0,master,female
2898,5614_id,15,204,74,25.0,master,male
2899,4206_id,16,223,54,24.0,master,male
2900,19061_id,68,1296,2916,25.0,master,male
2901,18286_id,61,745,1696,24.0,master,female
2902,8351_id,21,249,74,25.0,master,male
2903,12264_id,26,405,287,24.0,master,male
2904,15017_id,29,574,451,25.0,master,male
2905,16034_id,27,603,335,24.0,master,male
2906,398_id,13,23,15,24.0,master,male
2907,13761_id,26,572,302,25.0,master,male
2908,8149_id,20,258,124,24.0,master,female
2909,10895_id,20,476,180,24.0,master,female
2910,4061_id,18,199,44,24.0,master,female
2911,1674_id,13,117,27,26.0,master,male
2912,14644_id,28,588,434,26.0,master,female
2913,6916_id,15,268,115,26.0,master,male
2914,18052_id,58,999,2154,26.0,master,male
2915,8818_id,19,301,162,26.0,master,female
2916,12826_id,26,481,301,26.0,master,female
2917,15246_id,29,675,466,26.0,master,male
2918,13301_id,25,544,267,26.0,master,male
2919,17325_id,39,696,983,26.0,master,female
2920,11033_id,19,370,170,26.0,master,male
2921,4098_id,18,223,43,26.0,master,male
2922,11899_id,24,444,294,26.0,master,female
2923,13663_id,22,492,241,26.0,master,male
2924,19685_id,97,3191,9405,26.0,master,male
2925,4615_id,18,234,68,26.0,master,female
2926,13170_id,26,568,314,26.0,master,female
2927,12964_id,22,582,273,26.0,master,female
2928,2090_id,14,151,30,26.0,master,male
2929,3250_id,16,230,51,26.0,master,female
2930,16833_id,36,642,791,26.0,master,male
2931,16647_id,47,651,932,26.0,master,female
2932,10005_id,21,353,235,26.0,master,male
2933,4213_id,15,226,53,26.0,master,female
2934,7090_id,16,327,133,26.0,master,female
2935,12700_id,23,505,283,26.0,master,male
2936,7256_id,21,315,121,26.0,master,male
2937,889_id,13,26,15,26.0,master,male
2938,14989_id,31,535,431,26.0,master,male
2939,13496_id,24,594,301,26.0,master,female
2940,2222_id,13,161,31,26.0,master,female
2941,11693_id,24,401,286,26.0,master,male
2942,8051_id,21,248,138,26.0,master,female
2943,19358_id,84,1911,6697,26.0,master,female
2944,15779_id,30,646,389,26.0,master,female
2945,3587_id,18,231,41,26.0,master,female
2946,11060_id,19,463,203,26.0,master,female
2947,12201_id,26,427,275,26.0,master,female
2948,10992_id,21,381,158,26.0,master,male
2949,12783_id,24,557,257,26.0,master,female
2950,1018_id,13,53,18,26.0,master,male
2951,17425_id,39,601,569,26.0,master,female
2952,14097_id,22,492,281,26.0,master,female
2953,14785_id,29,562,457,26.0,master,male
2954,7215_id,19,311,110,26.0,master,female
2955,4682_id,18,187,56,26.0,master,female
2956,13220_id,23,524,265,26.0,master,female
2957,5234_id,18,176,52,26.0,master,male
2958,1772_id,13,139,38,26.0,master,female
2959,14251_id,28,566,373,26.0,master,male
2960,8430_id,19,264,194,26.0,master,male
2961,18135_id,58,792,1969,26.0,master,male
2962,8814_id,19,284,195,26.0,master,male
2963,10929_id,20,446,201,26.0,master,female
2964,9150_id,20,469,215,26.0,master,male
2965,15304_id,33,668,416,26.0,master,female
2966,9261_id,19,371,183,26.0,master,male
2967,325_id,13,32,18,26.0,master,male
2968,18044_id,59,811,1341,26.0,master,male
2969,19187_id,77,1385,5435,26.0,master,female
2970,19319_id,73,1690,6410,26.0,master,female
2971,8627_id,19,241,174,26.0,master,male
2972,5476_id,15,233,61,26.0,master,female
2973,8652_id,20,324,162,26.0,master,male
2974,15070_id,28,564,326,26.0,master,female
2975,11623_id,25,384,295,27.0,bachelor,male
2976,4705_id,15,208,44,28.0,bachelor,male
2977,13047_id,25,515,282,27.0,bachelor,female
2978,18006_id,62,790,2032,29.0,bachelor,female
2979,7161_id,15,330,113,27.0,bachelor,female
2980,5532_id,17,211,61,27.0,bachelor,male
2981,13340_id,26,556,276,29.0,bachelor,female
2982,7109_id,16,319,144,27.0,bachelor,male
2983,6276_id,15,281,109,29.0,bachelor,female
2984,404_id,13,71,15,29.0,bachelor,female
2985,114_id,13,70,19,27.0,bachelor,male
2986,6268_id,17,260,98,28.0,bachelor,male
2987,13563_id,24,540,300,27.0,bachelor,female
2988,15343_id,33,716,472,27.0,bachelor,female
2989,3982_id,16,171,66,27.0,bachelor,female
2990,5867_id,18,325,115,29.0,bachelor,male
2991,12928_id,26,483,317,29.0,bachelor,female
2992,15049_id,30,599,465,27.0,bachelor,male
2993,14672_id,32,525,458,29.0,bachelor,male
2994,143_id,12,66,19,29.0,bachelor,male
2995,322_id,12,94,17,28.0,bachelor,female
2996,6245_id,15,271,91,27.0,bachelor,female
2997,4599_id,17,237,55,27.0,bachelor,male
2998,15136_id,33,497,372,27.0,bachelor,female
2999,19458_id,82,1767,6787,27.0,bachelor,male
3000,7165_id,18,245,111,27.0,bachelor,female
3001,6214_id,15,262,139,29.0,bachelor,female
3002,15658_id,27,648,382,28.0,bachelor,female
3003,8822_id,19,254,155,28.0,bachelor,female
3004,16451_id,35,641,504,27.0,bachelor,female
3005,3019_id,13,152,33,28.0,bachelor,male
3006,3475_id,18,202,42,29.0,bachelor,female
3007,519_id,13,32,18,29.0,bachelor,male
3008,12498_id,23,538,247,27.0,bachelor,female
3009,14224_id,27,514,432,27.0,bachelor,male
3010,16161_id,32,623,335,27.0,bachelor,female
3011,13819_id,24,539,283,28.0,bachelor,female
3012,9207_id,21,400,192,28.0,bachelor,female
3013,1305_id,12,109,14,27.0,bachelor,female
3014,16828_id,49,678,918,29.0,bachelor,female
3015,11399_id,21,418,200,28.0,bachelor,female
3016,217_id,14,39,17,29.0,bachelor,female
3017,13946_id,23,556,287,28.0,bachelor,female
3018,10213_id,21,458,219,28.0,bachelor,female
3019,9105_id,20,416,150,28.0,bachelor,male
3020,8689_id,19,242,220,29.0,bachelor,female
3021,16064_id,29,700,472,27.0,bachelor,female
3022,14084_id,22,551,243,28.0,bachelor,female
3023,2811_id,14,143,21,28.0,bachelor,female
3024,9122_id,21,352,158,27.0,bachelor,male
3025,12982_id,23,591,249,28.0,bachelor,male
3026,3629_id,15,170,68,27.0,bachelor,male
3027,16632_id,48,695,917,28.0,bachelor,female
3028,5433_id,15,172,68,28.0,bachelor,female
3029,9171_id,21,461,157,28.0,bachelor,male
3030,6629_id,17,306,132,27.0,bachelor,male
3031,4026_id,17,239,44,27.0,bachelor,female
3032,16264_id,38,677,521,28.0,bachelor,female
3033,2112_id,12,119,36,28.0,bachelor,male
3034,612_id,12,64,14,29.0,bachelor,female
3035,5372_id,18,224,47,27.0,bachelor,female
3036,6281_id,15,271,133,28.0,bachelor,female
3037,5580_id,15,193,42,28.0,bachelor,male
3038,16892_id,38,688,520,29.0,bachelor,female
3039,16427_id,40,673,556,27.0,bachelor,male
3040,7370_id,21,277,97,28.0,bachelor,female
3041,18694_id,50,1157,2518,28.0,bachelor,female
3042,15925_id,31,660,397,27.0,bachelor,male
3043,5901_id,15,330,123,29.0,bachelor,male
3044,15355_id,34,636,418,27.0,bachelor,male
3045,7615_id,21,292,106,29.0,bachelor,female
3046,16506_id,43,618,543,28.0,bachelor,male
3047,2914_id,13,100,39,28.0,bachelor,male
3048,336_id,12,60,17,28.0,bachelor,male
3049,18563_id,55,1225,2986,28.0,bachelor,male
3050,2237_id,13,131,23,27.0,bachelor,female
3051,8542_id,21,332,207,29.0,bachelor,male
3052,13901_id,22,584,287,27.0,bachelor,female
3053,12653_id,22,577,291,29.0,bachelor,female
3054,11316_id,19,443,174,28.0,bachelor,female
3055,12338_id,22,380,301,28.0,bachelor,female
3056,8591_id,19,279,175,28.0,bachelor,female
3057,17017_id,36,701,530,27.0,bachelor,male
3058,12638_id,25,494,263,27.0,bachelor,male
3059,15264_id,28,692,324,27.0,bachelor,male
3060,4676_id,17,170,54,27.0,bachelor,male
3061,18938_id,51,1415,3747,29.0,bachelor,male
3062,16401_id,35,633,526,28.0,bachelor,female
3063,3418_id,15,197,59,27.0,bachelor,male
3064,17003_id,44,711,899,28.0,bachelor,female
3065,11812_id,23,436,296,29.0,bachelor,male
3066,7068_id,16,282,134,29.0,bachelor,male
3067,19382_id,72,1485,6057,28.0,bachelor,female
3068,3556_id,16,169,54,27.0,bachelor,female
3069,1702_id,14,111,33,28.0,bachelor,female
3070,779_id,12,16,15,27.0,bachelor,female
3071,11061_id,21,366,171,27.0,bachelor,male
3072,4881_id,17,219,57,28.0,bachelor,female
3073,246_id,12,21,18,27.0,bachelor,male
3074,4283_id,18,206,64,29.0,bachelor,male
3075,5734_id,15,229,90,28.0,bachelor,male
3076,5490_id,15,222,66,28.0,bachelor,male
3077,6352_id,15,313,131,29.0,bachelor,male
3078,382_id,13,79,16,29.0,bachelor,female
3079,1477_id,14,103,25,29.0,bachelor,female
3080,12247_id,25,371,297,29.0,bachelor,female
3081,9243_id,20,337,178,29.0,bachelor,male
3082,9154_id,21,465,187,29.0,bachelor,female
3083,17899_id,38,1030,1745,28.0,bachelor,male
3084,6168_id,16,271,135,29.0,bachelor,male
3085,19729_id,87,3447,9368,29.0,bachelor,male
3086,3351_id,17,231,54,29.0,bachelor,male
3087,605_id,14,55,18,27.0,bachelor,male
3088,1888_id,14,149,20,27.0,bachelor,female
3089,14480_id,30,518,431,28.0,bachelor,female
3090,10552_id,21,356,206,28.0,bachelor,male
3091,4592_id,15,184,60,28.0,bachelor,male
3092,4980_id,15,171,64,29.0,bachelor,female
3093,16802_id,48,666,510,28.0,bachelor,male
3094,18435_id,57,786,1269,27.0,bachelor,male
3095,10918_id,21,452,163,29.0,bachelor,female
3096,2408_id,14,125,23,29.0,bachelor,male
3097,2377_id,12,165,38,28.0,bachelor,male
3098,12023_id,23,417,244,29.0,bachelor,male
3099,15778_id,28,713,461,29.0,bachelor,male
3100,4200_id,15,229,53,28.0,bachelor,male
3101,1703_id,14,122,36,28.0,bachelor,female
3102,13327_id,24,527,260,28.0,bachelor,male
3103,15279_id,31,680,382,29.0,bachelor,female
3104,18911_id,63,1304,3330,27.0,bachelor,male
3105,14640_id,32,578,401,29.0,bachelor,male
3106,8017_id,20,296,145,29.0,bachelor,female
3107,12834_id,25,599,315,28.0,bachelor,female
3108,32_id,13,26,18,28.0,bachelor,female
3109,18752_id,57,1111,4867,27.0,bachelor,male
3110,12352_id,22,434,299,29.0,bachelor,male
3111,16227_id,49,677,665,29.0,bachelor,female
3112,6958_id,17,263,127,29.0,bachelor,female
3113,16986_id,36,657,787,29.0,bachelor,male
3114,10484_id,20,397,196,28.0,bachelor,male
3115,10110_id,20,406,164,27.0,bachelor,male
3116,8738_id,20,296,189,29.0,bachelor,male
3117,16954_id,37,644,780,29.0,bachelor,female
3118,18506_id,60,991,1719,29.0,bachelor,female
3119,12353_id,26,440,318,28.0,bachelor,male
3120,5110_id,17,197,58,27.0,bachelor,male
3121,14289_id,31,551,431,28.0,bachelor,male
3122,12329_id,25,458,282,27.0,bachelor,male
3123,2655_id,13,154,32,28.0,bachelor,male
3124,15313_id,27,673,491,27.0,bachelor,male
3125,15789_id,34,602,492,28.0,bachelor,male
3126,14695_id,30,495,463,28.0,bachelor,male
3127,6570_id,17,290,72,29.0,bachelor,male
3128,15960_id,31,607,322,28.0,bachelor,female
3129,8606_id,20,254,215,28.0,bachelor,male
3130,3579_id,17,180,57,29.0,bachelor,female
3131,11210_id,21,360,201,27.0,bachelor,male
3132,14566_id,28,559,413,27.0,bachelor,male
3133,484_id,14,80,16,28.0,bachelor,male
3134,3605_id,15,173,43,27.0,bachelor,male
3135,1285_id,14,161,16,28.0,bachelor,female
3136,5445_id,16,201,52,29.0,bachelor,female
3137,9399_id,20,437,156,28.0,bachelor,female
3138,3187_id,13,131,28,28.0,bachelor,male
3139,1634_id,13,140,26,29.0,bachelor,male
3140,1068_id,12,26,16,28.0,bachelor,male
3141,19908_id,96,3558,7559,27.0,bachelor,female
3142,6875_id,17,329,106,28.0,bachelor,female
3143,17350_id,41,708,886,29.0,bachelor,male
3144,3197_id,14,194,26,28.0,bachelor,female
3145,17510_id,48,621,853,29.0,bachelor,female
3146,17344_id,41,611,793,28.0,bachelor,male
3147,16489_id,44,638,841,28.0,bachelor,female
3148,1705_id,14,127,33,27.0,bachelor,male
3149,16347_id,42,682,951,28.0,bachelor,male
3150,399_id,14,38,14,28.0,bachelor,female
3151,16042_id,32,708,403,28.0,bachelor,male
3152,17069_id,42,628,637,27.0,bachelor,male
3153,18074_id,59,772,2014,27.0,bachelor,female
3154,3122_id,13,99,38,29.0,bachelor,female
3155,6232_id,16,252,76,27.0,bachelor,female
3156,19843_id,85,3281,9579,28.0,bachelor,female
3157,7920_id,20,258,87,27.0,bachelor,male
3158,12726_id,23,510,244,28.0,bachelor,female
3159,15260_id,32,610,326,28.0,bachelor,female
3160,9552_id,19,400,223,27.0,bachelor,male
3161,13612_id,23,524,275,28.0,bachelor,male
3162,7176_id,16,334,120,27.0,bachelor,female
3163,1926_id,13,102,28,29.0,bachelor,female
3164,8758_id,19,326,154,28.0,bachelor,female
3165,15102_id,32,571,416,28.0,bachelor,female
3166,17354_id,41,600,596,27.0,bachelor,male
3167,15220_id,32,717,388,29.0,bachelor,female
3168,3632_id,18,237,54,29.0,bachelor,male
3169,18434_id,59,1070,1945,29.0,bachelor,male
3170,5829_id,15,272,78,28.0,bachelor,female
3171,6990_id,16,321,109,28.0,bachelor,female
3172,15942_id,28,626,431,28.0,bachelor,male
3173,12336_id,26,356,296,29.0,bachelor,female
3174,18039_id,52,741,1971,27.0,bachelor,male
3175,16657_id,46,604,588,29.0,bachelor,male
3176,9886_id,19,434,173,29.0,bachelor,female
3177,18868_id,62,1276,4549,27.0,bachelor,male
3178,14037_id,22,554,260,29.0,bachelor,female
3179,13848_id,23,542,304,29.0,bachelor,male
3180,3072_id,12,130,39,27.0,bachelor,female
3181,13443_id,26,523,310,29.0,bachelor,male
3182,5988_id,17,248,78,27.0,bachelor,female
3183,13858_id,22,584,297,29.0,bachelor,male
3184,15961_id,28,684,337,29.0,bachelor,male
3185,11918_id,25,358,267,27.0,bachelor,male
3186,428_id,14,43,17,27.0,bachelor,male
3187,13546_id,25,523,317,27.0,bachelor,female
3188,4587_id,15,202,65,29.0,bachelor,female
3189,15821_id,30,710,452,27.0,bachelor,female
3190,14496_id,33,573,472,29.0,bachelor,male
3191,11092_id,19,463,211,29.0,bachelor,male
3192,11519_id,20,343,227,27.0,bachelor,male
3193,15277_id,33,603,413,28.0,bachelor,male
3194,14252_id,29,496,336,27.0,bachelor,male
3195,6992_id,18,268,135,28.0,bachelor,male
3196,11921_id,25,409,265,29.0,bachelor,female
3197,18966_id,56,1336,3532,28.0,bachelor,female
3198,10976_id,20,367,232,28.0,bachelor,female
3199,12292_id,26,410,259,27.0,bachelor,female
3200,17977_id,37,1074,1525,29.0,bachelor,female
3201,1659_id,14,156,32,29.0,bachelor,male
3202,18845_id,52,1303,3089,29.0,bachelor,female
3203,1315_id,12,101,19,28.0,bachelor,female
3204,10342_id,21,418,206,29.0,bachelor,male
3205,4267_id,18,191,60,27.0,bachelor,female
3206,2202_id,12,163,22,27.0,bachelor,female
3207,13877_id,26,504,262,29.0,bachelor,female
3208,15888_id,27,615,370,28.0,bachelor,female
3209,4167_id,16,222,40,27.0,bachelor,male
3210,8511_id,19,258,165,27.0,bachelor,male
3211,10463_id,21,337,186,29.0,bachelor,female
3212,15228_id,29,710,406,27.0,bachelor,male
3213,13123_id,23,595,311,28.0,bachelor,male
3214,19937_id,91,4261,8863,27.0,bachelor,female
3215,8441_id,19,312,182,28.0,bachelor,female
3216,17944_id,36,1017,2055,29.0,bachelor,female
3217,1750_id,13,153,34,28.0,bachelor,female
3218,11855_id,23,471,314,27.0,bachelor,male
3219,17154_id,38,628,979,27.0,bachelor,female
3220,7803_id,21,263,123,28.0,bachelor,female
3221,6595_id,18,304,129,28.0,bachelor,male
3222,12797_id,24,532,282,29.0,bachelor,female
3223,19813_id,101,2598,9553,28.0,bachelor,female
3224,19627_id,96,1460,5748,29.0,bachelor,male
3225,3590_id,16,176,47,27.0,bachelor,male
3226,6284_id,16,284,96,29.0,bachelor,female
3227,2073_id,12,111,37,27.0,bachelor,male
3228,17989_id,44,1034,2303,29.0,bachelor,male
3229,16496_id,37,665,681,28.0,bachelor,male
3230,16721_id,42,702,883,29.0,bachelor,male
3231,4121_id,17,201,68,29.0,bachelor,male
3232,4314_id,15,208,47,29.0,bachelor,female
3233,8338_id,21,287,144,29.0,bachelor,male
3234,14600_id,27,487,379,28.0,bachelor,female
3235,12751_id,25,488,285,28.0,bachelor,female
3236,4036_id,17,185,50,27.0,bachelor,male
3237,15771_id,32,632,326,27.0,bachelor,male
3238,2908_id,14,106,27,27.0,bachelor,female
3239,8027_id,19,240,91,27.0,bachelor,male
3240,16584_id,36,660,757,27.0,bachelor,male
3241,6345_id,17,249,93,27.0,bachelor,male
3242,3548_id,15,205,67,29.0,bachelor,male
3243,18361_id,54,1051,1458,27.0,bachelor,female
3244,7860_id,19,284,126,27.0,bachelor,female
3245,19634_id,97,1608,6321,27.0,bachelor,male
3246,16369_id,41,657,781,28.0,bachelor,male
3247,8276_id,20,280,135,28.0,bachelor,female
3248,12857_id,25,582,287,29.0,bachelor,male
3249,12773_id,26,532,273,29.0,bachelor,female
3250,14752_id,28,573,417,29.0,bachelor,female
3251,7423_id,21,272,145,28.0,bachelor,female
3252,14166_id,25,597,260,29.0,bachelor,female
3253,19346_id,65,1985,6629,27.0,bachelor,male
3254,11779_id,24,354,313,27.0,bachelor,female
3255,15219_id,33,656,322,27.0,bachelor,female
3256,12429_id,22,524,285,28.0,bachelor,female
3257,19104_id,76,1093,2777,27.0,bachelor,female
3258,546_id,12,83,16,29.0,bachelor,male
3259,8859_id,19,299,219,27.0,bachelor,male
3260,9214_id,21,463,157,27.0,bachelor,female
3261,15595_id,28,625,471,29.0,bachelor,male
3262,636_id,14,44,18,29.0,bachelor,female
3263,14538_id,28,564,330,28.0,bachelor,female
3264,8717_id,21,252,236,29.0,bachelor,female
3265,18698_id,62,1301,4438,28.0,bachelor,male
3266,8854_id,21,330,199,29.0,bachelor,female
3267,11663_id,23,375,313,28.0,bachelor,female
3268,10857_id,19,355,177,29.0,bachelor,female
3269,12158_id,22,360,256,28.0,bachelor,male
3270,419_id,14,90,19,27.0,bachelor,male
3271,8439_id,19,304,206,27.0,bachelor,male
3272,17329_id,48,620,521,28.0,bachelor,male
3273,16876_id,42,702,700,27.0,bachelor,male
3274,19506_id,68,1459,6584,27.0,bachelor,female
3275,9633_id,19,476,181,28.0,bachelor,male
3276,6032_id,18,251,145,29.0,bachelor,male
3277,10988_id,19,388,152,28.0,bachelor,female
3278,12633_id,22,537,247,28.0,bachelor,male
3279,3960_id,16,217,59,27.0,bachelor,female
3280,4716_id,15,230,50,29.0,bachelor,female
